BaroId,CreateDate,Baro_Index,DateTime_T4
DBB68DFB-0538-419F-91C5-04D114AEDB84,08/05/2020,55.81,14/05/2020
FB5F3D51-D07E-4DAB-B3B9-06187CDC1109,11/05/2020,55.08,15/05/2020
B79A2875-839E-4C02-B84E-B599DBFC4EC6,12/05/2020,58.7,18/05/2020
528A2C1D-00AD-4F4D-8B1A-65C56979D392,13/05/2020,42.13,19/05/2020
7D3E58A6-62BB-45A6-B33F-30F65095D90C,14/05/2020,50.47,20/05/2020
B160B8CF-5859-47C0-9EC4-911C2327FA44,15/05/2020,44.06,21/05/2020
E9E0DACC-E1A1-4F3B-957D-CE760760A2B0,18/05/2020,46.85,22/05/2020
0A657CD2-5141-4A0D-B1F5-E98857E912CE,19/05/2020,58.02,25/05/2020
C6E09482-B191-4230-953E-6F3AEC2168C8,20/05/2020,62.11,26/05/2020
9001B4DF-BA7A-4E3F-8240-0EB2449E458A,21/05/2020,59.05,27/05/2020
C3C17E62-5689-4FE6-8503-7A57A246A611,22/05/2020,59.04,28/05/2020
C75644BB-772B-413A-9ED8-33551E251540,25/05/2020,56.05,29/05/2020
8254A33F-FF2E-4CA7-B6BB-5D925CBB2313,26/05/2020,66.2,01/06/2020
AD914326-AB68-49A4-BE13-744CEEFA1B3F,27/05/2020,59.63,02/06/2020
43A4E063-FEC6-4AFF-A515-6C0DD75A35C0,28/05/2020,44.9,04/06/2020
AAEB8E6A-1E77-4A73-961A-25FFF12E7985,29/05/2020,47.52,05/06/2020
E8DDB41A-559C-4511-844A-CDBFB15DE4FF,01/06/2020,34.01,08/06/2020
B9DF225D-6B2E-4DFA-9BD3-EF94E9EBA133,02/06/2020,42.17,09/06/2020
0E5BCB0D-0F51-4811-A9BB-C9A0FCFAE20B,04/06/2020,68.34,10/06/2020
3CC8E4D7-C619-4B5A-B9D7-19159835EF01,05/06/2020,61.5,11/06/2020
443031FB-E586-4F70-B17E-211FC08271D9,08/06/2020,35.83,12/06/2020
32089786-4353-401B-AC11-384A3DB6906C,09/06/2020,59.29,15/06/2020
D2CA0DF7-9A02-439D-871E-94CC0C52F378,10/06/2020,56.24,16/06/2020
2FD46A24-06D1-4190-AF90-C67F3138264C,11/06/2020,53.28,17/06/2020
E4D11E60-E044-487A-AAB8-04E512A0A409,12/06/2020,70.08,18/06/2020
CB10F291-A42D-4B85-B120-E73446CFC79F,15/06/2020,51.44,19/06/2020
96DBC710-6FD3-4274-A370-2990A2F2A0A1,16/06/2020,51.02,22/06/2020
5951893B-C984-4503-AC8D-0E3CD62D889A,17/06/2020,47.04,23/06/2020
AF2F3936-D227-4919-A400-B0569EC73C1C,18/06/2020,37.11,24/06/2020
FF860B1E-980B-49C2-8E45-346A44771DE9,19/06/2020,64.2,25/06/2020
4EC70915-3C8E-4D59-A077-88A4EB40251B,22/06/2020,54.19,26/06/2020
9BD140FE-79B7-4A23-BD04-875C8262970B,23/06/2020,39,29/06/2020
995C70AC-D986-4F96-9944-A28F07FD4DBA,24/06/2020,36.43,30/06/2020
82052E0A-D136-46BC-8203-A613434A1074,25/06/2020,47.94,01/07/2020
28A90C1C-57B5-4962-8D56-44D4DBF68C72,26/06/2020,26.86,02/07/2020
4E29CCAB-7828-4F64-A6C4-F294CDF517BF,29/06/2020,50.04,03/07/2020
54EAABEF-1E62-4F0B-9B75-33C4A48BBA6A,30/06/2020,49.01,07/07/2020
8C0639B0-0810-428E-909E-CEA420167B07,01/07/2020,56.64,08/07/2020
487D5359-1A5D-4EC9-A110-D04696B09E47,02/07/2020,46.88,09/07/2020
DF3688BB-6CA2-4E5E-BA79-3F4DD4EEF193,03/07/2020,59.58,10/07/2020
09B60884-AB17-4293-95FF-871048986483,07/07/2020,52.43,13/07/2020
EE169495-7BF3-4498-8401-C9357C91A84C,08/07/2020,55.08,14/07/2020
065FEB6B-64B2-4296-9876-54F97A1C7F37,09/07/2020,62.48,15/07/2020
CFF96DCB-4C76-4890-80FA-DC0F9FCE8327,10/07/2020,44.13,16/07/2020
F0EA6AA4-9B08-43FB-868D-49532CB3411C,13/07/2020,43.2,17/07/2020
4CAA36E1-97DD-4C8C-81B9-4E699DF8F9F1,14/07/2020,42.72,20/07/2020
94B2224C-A2D4-4A29-94A9-4DA465827427,15/07/2020,59.16,21/07/2020
E5CDF971-817F-428B-9E0F-0F8552371871,16/07/2020,60.28,22/07/2020
1D553980-70D5-4FAD-B3A1-467EC9DF05D2,17/07/2020,50.69,23/07/2020
C1BF8A42-50BA-414C-B5F0-F79314F21A6E,20/07/2020,46.64,24/07/2020
82E3919B-0ABD-4D78-9B8B-33AA1F30D2D9,21/07/2020,54.04,29/07/2020
94F24DA0-8E21-47EE-B551-482907297000,22/07/2020,60.13,30/07/2020
ADCD550F-C425-498E-8272-3B2A786EC9FB,23/07/2020,51,31/07/2020
18DBCDF9-498D-4CA7-BD95-7BF8F3C56255,24/07/2020,52.28,03/08/2020
C188FF41-94A3-4AF4-A9F6-7DFDAA58BDAC,29/07/2020,37.75,04/08/2020
8CFAD643-D9ED-43DD-9906-D88C414EB0F6,30/07/2020,54.16,05/08/2020
1D11C91C-2040-4A25-A7BD-554B666E107B,31/07/2020,51.51,06/08/2020
B49E1930-3182-4B27-94C4-B238D8CFB87F,03/08/2020,43.03,07/08/2020
44CE42B1-75C9-4D8E-A47D-14002A748D87,04/08/2020,58.26,10/08/2020
D2B0343E-2143-4114-8A4D-145CA15FB642,05/08/2020,44.8,11/08/2020
DCB900A7-90F0-464B-BB49-A406866494AC,06/08/2020,57.35,13/08/2020
EC395552-87B8-4408-A48A-CB58332542A1,07/08/2020,31.1,14/08/2020
33EEC7EE-E2C6-498B-AD7A-87A92EBB63C2,10/08/2020,53.79,17/08/2020
785A84E8-1300-4EC6-BE52-D5707C26F1A5,11/08/2020,63.34,18/08/2020
D0199EFB-0AAC-4DC5-889C-D58DD14F52C1,13/08/2020,61.49,19/08/2020
E54A4BDE-13B8-42BB-936B-9D6E19D9C863,14/08/2020,53.06,20/08/2020
D900152C-E309-4106-BC22-96F3E3F221A5,17/08/2020,54.5,21/08/2020
0738B9D1-4C1A-4547-B400-4FBB1A07FC09,18/08/2020,69.41,24/08/2020
3D32DF31-2ADB-4424-BF93-0BA72A825983,20/08/2020,33.33,26/08/2020
0707ECAE-E326-45C8-9BF7-6247395C0A13,21/08/2020,51.42,27/08/2020
97FF63D6-0FC1-4C87-9436-4DDCBF6ACAF7,24/08/2020,62.04,28/08/2020
7E00D8C6-5002-4ED9-B9F6-6EEF40F65920,25/08/2020,57.54,31/08/2020
EF3BB8DC-CED8-4260-AF36-5BC784FA6959,26/08/2020,53.28,01/09/2020
19B0B076-6254-4BBE-9D51-D2E6A5F8E13D,27/08/2020,58.74,02/09/2020
67D3E06B-3B87-4606-AD36-FD2AD9AABD77,28/08/2020,48.96,03/09/2020
3E1B67B1-CCFA-48DA-AC4B-FB0009FF004C,31/08/2020,46.71,08/09/2020
8032D7C2-B324-4097-AACB-E7E908A66D5E,01/09/2020,47.4,09/09/2020
37A2FD2C-73D2-434C-BFB8-CDF2007E3E02,02/09/2020,65.21,10/09/2020
59708F60-825B-427E-AB5B-B48DB35F68FA,03/09/2020,62.06,11/09/2020
216E2489-1000-4EBE-B80C-5297DB6652FD,08/09/2020,49.25,14/09/2020
3A737AD3-D4AB-4338-8D77-177EFD9E32B6,09/09/2020,65.26,15/09/2020
3C6F44E8-814D-4B22-B0C6-B5B5D0B6EE43,10/09/2020,44.63,16/09/2020
232DE5E9-71D1-4A15-8AC2-A3A5D48C8735,11/09/2020,67.5,17/09/2020
0E2010FD-5140-4A9D-84FD-6EAFDA0D7CDB,14/09/2020,52.87,18/09/2020
C782C0C2-BB59-49C1-BCA5-54325E45F70A,15/09/2020,37.87,21/09/2020
9251F537-899B-4341-802E-0FB9881198EC,16/09/2020,64.27,22/09/2020
6EC6A9DD-B5F7-4DBD-94BD-834025718DC7,17/09/2020,55.57,23/09/2020
444A2779-709A-4C5F-B522-12E4D5D6EBE8,18/09/2020,42.69,24/09/2020
08B54957-D2EC-47D7-9800-4F7ADBFF8011,21/09/2020,63.64,25/09/2020
F325EF5E-359E-4721-A9E0-959817AA4B78,22/09/2020,52.54,28/09/2020
0DFA9507-31B9-4C69-8E17-EB41D798E928,23/09/2020,61.33,29/09/2020
1C9BF160-DFA8-4AD7-B329-6F6D1583B6B4,24/09/2020,50.81,30/09/2020
CA08C5EF-4FB2-4EFE-A6E2-5664E9CA6D8F,25/09/2020,56.98,01/10/2020
D7C018D3-5105-4204-B821-311D51140D0C,28/09/2020,52.52,02/10/2020
66D548C8-D38F-4A20-9025-AEEEACBCD3DF,29/09/2020,67.79,05/10/2020
F7D51A3A-3203-4EEF-AE83-0FAB0F502D34,30/09/2020,22.33,06/10/2020
C401241A-A889-42B7-969F-2F1BB588BF9D,01/10/2020,31.24,07/10/2020
212D2497-6B00-4F93-B0E0-112C62CA5851,02/10/2020,51.6,08/10/2020
4193B843-2076-4A1A-B077-AEBFD67E30E3,05/10/2020,67.17,09/10/2020
31E7A384-66DF-4086-8BFC-AD4FD86A1CEC,06/10/2020,44.64,12/10/2020
7365E848-DA85-4BE7-AD85-DF651434ECC2,07/10/2020,51.45,14/10/2020
9CEF1600-8951-49E7-908A-A4DFFE90E7A2,08/10/2020,62.01,15/10/2020
200646D0-90CE-45C2-8702-7F7DEE30A613,09/10/2020,53.24,16/10/2020
926F6FD5-0645-4366-AC8D-4493555967A8,12/10/2020,66.36,19/10/2020
97957BB9-850F-425F-ACF9-DCB4FCF107AF,14/10/2020,65.44,20/10/2020
B1224BBB-3A62-4B71-80CB-3998DE5DE33A,15/10/2020,53.43,21/10/2020
E6500689-A85D-4CFA-99A0-D7D992267B17,16/10/2020,65.69,22/10/2020
EBCA22C6-786B-44B9-A5CD-F2B6EBB1D05D,19/10/2020,35.85,26/10/2020
69FAA9A0-2087-4D5E-B4AE-76C8E8557693,20/10/2020,45.01,27/10/2020
51FE314E-1943-4011-B229-F9ADEAABEC69,21/10/2020,56.89,28/10/2020
1832BD5E-BBD4-42C8-B242-8A32E031B91E,22/10/2020,64.67,29/10/2020
6AB4D587-FB50-4FB8-B7DD-97771F7F0B10,26/10/2020,61.05,30/10/2020
3F4E1E85-8F32-40FD-8369-B8AC1E54AE05,27/10/2020,63,02/11/2020
009646D1-DD7A-42CB-9838-B250A489EA3E,28/10/2020,55.73,03/11/2020
FF816A3F-8C73-4086-A851-4B0C71C72A16,29/10/2020,42.25,04/11/2020
54A7E8D4-1A6B-42AC-8B61-6CC08718D4EF,30/10/2020,58.22,05/11/2020
47E7EF57-4C6F-451B-8620-94371FEB3AC5,02/11/2020,43.59,06/11/2020
0B8BD537-9AE7-4EF5-98C3-DB2CFFFD83C6,03/11/2020,53.09,09/11/2020
CA3ADFC9-1677-47C2-84C5-8F17825C30CC,04/11/2020,79.11,10/11/2020
381E8276-B848-4C3D-B2F0-8E5CC850331F,05/11/2020,57.27,11/11/2020
4ABF1AC2-95DA-40BD-A067-5C53A29753CF,06/11/2020,40.13,12/11/2020
DE7996B2-26F7-46E8-BE7E-5EA04CDBCF88,09/11/2020,60.23,13/11/2020
C21B99AB-7344-4924-8F57-36F08D1CDEA1,10/11/2020,65.27,16/11/2020
0862BA26-B6BA-48C4-A9C2-7CB33391EE29,11/11/2020,48.9,17/11/2020
AF1E9F5F-2A4A-43FA-8EA6-0DF5A8B3B7B5,12/11/2020,59.93,18/11/2020
9C061600-C33D-4409-8F26-49692D894579,13/11/2020,48.17,19/11/2020
9AAEE9DC-B69E-4DC0-885E-C0BCFA502202,16/11/2020,43.85,20/11/2020
A47F67DE-662C-48ED-BDCC-2F0FA6184EFF,17/11/2020,70.02,23/11/2020
9BEB52D9-A76D-495A-8DA4-743EB03470FE,18/11/2020,59.56,24/11/2020
069025DA-27A3-46AF-BBB6-DF3047DD6846,19/11/2020,74.84,25/11/2020
416FF32F-C88A-4750-8FD9-6043C07A5C1C,20/11/2020,63.2,26/11/2020
AE44423F-C06B-4945-A2A4-756ACFA95B61,23/11/2020,79.06,27/11/2020
69FDD6DF-34C7-479D-879C-B41BEFC03737,24/11/2020,58.45,30/11/2020
DD8B5F69-0CFA-4204-8670-6E336877D831,25/11/2020,66.05,01/12/2020
D369F847-C76E-4F3C-9BFF-3F4387332A25,26/11/2020,53.8,02/12/2020
DFB7A271-EBF1-486D-AD71-699D2A6F1369,27/11/2020,63.85,03/12/2020
BFB84F26-67C7-4723-A9B6-A675AB7070FE,30/11/2020,47.89,04/12/2020
06BC2AE7-251B-49F7-A3DE-C2840B75D0DE,01/12/2020,44.7,08/12/2020
08A17932-D798-4068-A779-942EB1171D41,02/12/2020,47.5,09/12/2020
FD0466D6-903C-472A-940D-264E2418FF94,03/12/2020,57.97,14/12/2020
DBB0A574-485B-4F39-B369-8F375CFB8FDF,04/12/2020,62.08,15/12/2020
A6792C97-4D8B-4929-811F-C9EA35459FCF,08/12/2020,51.87,16/12/2020
0725F27B-73AB-4C5D-AF0D-B64124BE94DE,09/12/2020,53.06,17/12/2020
F041E964-FB62-4893-8EDE-6D7A3CD0E2DD,14/12/2020,62.11,18/12/2020
9D70462B-0323-437D-8BAC-B00A9E342FC4,15/12/2020,44.37,21/12/2020
395C45DE-D901-4230-AF64-72B07BEF3D1D,16/12/2020,30.53,22/12/2020
C8772C2F-59BC-48E5-83E8-FF3934AB50CB,17/12/2020,33.34,23/12/2020
3DE5BFA8-DB58-49CA-93F4-0F63022EFEEA,18/12/2020,52.5,24/12/2020
2B589FC1-4FC0-4D04-9DEC-1FE750EC5281,21/12/2020,68.71,25/12/2020
18567325-5F71-48CB-95B3-5FACC4149FEF,22/12/2020,60.98,28/12/2020
EE60FD31-ADC7-4A92-80CB-2C933F176BE7,23/12/2020,80.94,29/12/2020
FF3DF067-C73A-451E-985A-8D11585B7E55,24/12/2020,54.07,30/12/2020
221EA3C8-4CD9-4BEE-916C-C8FAAEED0C28,25/12/2020,45.88,04/01/2021
0098CA8C-1A4E-4777-BC13-E9DBEC5849C0,28/12/2020,62.98,05/01/2021
89C8232B-ADFF-4717-A6B7-104660F64979,29/12/2020,50.51,06/01/2021
4D3E1DF4-7864-49E8-8E65-D769C9A13377,30/12/2020,47.3,07/01/2021
C11612D5-5528-41F1-926D-480F4E216698,04/01/2021,62.31,08/01/2021
BE871DFA-0284-4E46-9519-F8A25B298190,05/01/2021,53.38,11/01/2021
C6F3084E-FAC8-46CC-9A01-E2E5A1C27747,06/01/2021,55.63,12/01/2021
C6910C28-FD63-4A60-A58B-D9819B953B68,07/01/2021,76.11,13/01/2021
E8B36A96-448A-433E-ACF6-A87A5823BC30,08/01/2021,65.89,14/01/2021
49DAF07C-1230-4DC3-9DDA-0DA5824A1C62,11/01/2021,48.83,15/01/2021
36F02D06-101F-4F8B-B36B-6DD5C39EE2CF,12/01/2021,66.73,18/01/2021
D087E141-122F-4B27-ABAA-C7A24E5C885C,13/01/2021,53.93,19/01/2021
1D07E836-1A39-48A1-B974-742842EE19F3,14/01/2021,58.85,20/01/2021
02649874-853F-4599-AEEE-86C902370F38,15/01/2021,63.62,21/01/2021
E6221D71-3F7C-468F-ADBD-7684692BF629,18/01/2021,60.02,22/01/2021
B56675AB-D838-495E-B0B5-9476746CACAC,19/01/2021,59.26,25/01/2021
FD7D7BF3-ECB8-4210-AA0C-8ABD92DC29B3,20/01/2021,41.82,26/01/2021
C903DC60-76CE-43C7-86BB-BD0F200AAA55,21/01/2021,53.98,27/01/2021
7DEFD9FA-E081-4271-9CA5-4BA5AC620801,22/01/2021,46.75,28/01/2021
04ECBAA2-EF70-422E-B52F-AD346289D4A6,25/01/2021,48.24,29/01/2021
B6E271E9-6237-4D94-9826-C082C5CA1BD6,26/01/2021,60.11,01/02/2021
434DAD64-1CF0-49E0-9B77-B656C477053B,27/01/2021,59.1,02/02/2021
9B7457F3-3616-48B8-A76E-B722EB6FC717,28/01/2021,42.69,03/02/2021
AE8D2B53-2AC1-43EF-B9F0-67033450474D,29/01/2021,35.11,04/02/2021
68DD29B0-2F61-48F9-8787-0304AA152599,01/02/2021,38.21,05/02/2021
6ED94330-1065-40E1-A77A-D0C91C4A20E6,02/02/2021,67.65,08/02/2021
C9358C0F-964F-4DFE-8DC1-376EB1AFDCD0,03/02/2021,41.61,09/02/2021
7EC961D4-DD93-4A56-99AF-5F1CAD32A57A,04/02/2021,49.06,10/02/2021
EFEC98BE-F34D-4773-87BA-3797115F5B20,05/02/2021,44.53,11/02/2021
FF32490C-4C55-49D0-BE02-539969906EF0,08/02/2021,62.74,15/02/2021
5F9750E9-521A-4AF2-BE35-96CCDA39EDFC,09/02/2021,38.77,16/02/2021
600592C2-76FB-40D9-A418-82129004F8EE,10/02/2021,37.78,17/02/2021
F87698AA-DFF9-4A09-AD21-D0F7EF7AF788,11/02/2021,56.66,18/02/2021
FD42F69E-9231-4C49-9442-AC29DA166ED8,16/02/2021,44.31,22/02/2021
8F1B33AA-A262-4B3C-9CDE-C9856EDDB078,17/02/2021,46.62,23/02/2021
38480D1D-74C9-4329-9592-86C11A431EF2,18/02/2021,55.83,24/02/2021
F9539943-56EF-466E-9758-2000DF4B02B3,19/02/2021,65.9,25/02/2021
27C937BB-12E4-41DD-AAFE-7D2F5CDB4511,22/02/2021,54.99,01/03/2021
B8B56F5D-AF47-4822-8984-39714DDC4282,23/02/2021,62.18,02/03/2021
E98B889B-240F-474B-BBC0-04E8887ECF0A,24/02/2021,48.21,03/03/2021
89AC5C59-FF44-4D06-B4C4-D3F5B687CE13,25/02/2021,71.97,04/03/2021
48817465-C4DD-4F2B-91A7-2AB58A742604,01/03/2021,46.34,05/03/2021
0A4FD288-7403-4EC6-8C5C-347D5676F379,02/03/2021,45.7,08/03/2021
36FAF354-4226-41DA-B661-0787F82C1E7F,03/03/2021,60.92,09/03/2021
89294AF5-DF90-42CE-88CE-A9AE6B0D2200,04/03/2021,67.74,10/03/2021
FF3406F5-2062-4C8E-AB6E-169E99C413F1,05/03/2021,39.29,11/03/2021
6C01392C-F64A-4E9F-8A86-0AF52D9CB494,08/03/2021,59.03,12/03/2021
4F893FAA-7511-4319-812F-78504A0A6171,09/03/2021,52.1,15/03/2021
6484FBBF-FD57-4EA6-9C0D-3F8CAF99B68F,10/03/2021,60.48,16/03/2021
A2819192-D9FF-4930-8017-51589EA327A1,11/03/2021,52.28,17/03/2021
9772F323-A0B3-466B-8A1B-534107235B6B,12/03/2021,49.32,18/03/2021
A9F649FB-64CC-45C8-B375-D3FF83AA35CA,15/03/2021,44.95,19/03/2021
2B932931-3BB4-47E8-860D-F3E38F35635F,16/03/2021,48.86,22/03/2021
20160D5B-4397-4589-806F-3B15A4123DD1,17/03/2021,47.58,23/03/2021
B99BA6B2-962D-4ABD-9E85-371C6DDB8CE7,18/03/2021,75.75,24/03/2021
1E0DDE8F-9089-4056-993A-F0BD548B2397,19/03/2021,44.25,25/03/2021
BEB2E625-A323-4F85-905D-1B1C9EE3049C,22/03/2021,51.62,26/03/2021
66901B0F-ECAB-49A7-838E-F8A40F8923F0,23/03/2021,44.71,29/03/2021
2FEFFEA5-81BD-46AE-B057-9A83CA086050,24/03/2021,69.52,30/03/2021
34B8D930-EC3A-4D20-A655-52E991BB7D36,25/03/2021,51.26,31/03/2021
AEF0C741-40BA-450D-9D70-AAE1752E1C2A,26/03/2021,62.07,01/04/2021
73685205-77EC-4511-874F-ADF50A9C58CD,29/03/2021,66.16,02/04/2021
5E057BD0-5C89-43E2-AB0E-D2DF6782B78F,30/03/2021,60.91,05/04/2021
AD829150-9700-4EB2-83D8-2833C0048E44,31/03/2021,46.73,07/04/2021
BD308832-6312-4675-85F9-A34CD4BF0A19,01/04/2021,61.3,08/04/2021
EBBC8A0F-EC5C-44BD-A6D3-1E6BD34FA912,02/04/2021,56.87,09/04/2021
1CDACCCF-3DB5-4056-AF23-4B26FD3E5FF9,05/04/2021,64.59,12/04/2021
94347635-6B3D-401F-A3D0-5B0AEE9231B2,07/04/2021,68.28,16/04/2021
3F6180AF-68D6-49F9-B2B1-67D919C1CF67,08/04/2021,57.03,19/04/2021
BB2D0A6D-7585-4462-9C9D-76CE98A250F3,09/04/2021,53.34,20/04/2021
E7630C43-B92C-459F-9802-D65086E067C4,12/04/2021,47.7,21/04/2021
782A2AE0-F76F-4183-9A2A-5943AB10E280,16/04/2021,60.49,22/04/2021
95ED3109-8579-425D-8A6D-E4E81D11FAD0,19/04/2021,55.18,23/04/2021
27A58483-6C63-4680-9C9B-0EE965F42A48,20/04/2021,64.29,26/04/2021
968DF9CD-8FCD-4C2E-B819-5D50917D8BB7,21/04/2021,62.94,27/04/2021
3EC8FFD4-997D-4936-9FB1-515EE20631BC,22/04/2021,54.62,28/04/2021
1763CCBB-B766-4A18-BF9E-F6BE0F9FF0FA,23/04/2021,34.25,29/04/2021
727507F7-1342-44D5-8E30-B82EC8FABD11,26/04/2021,45.24,30/04/2021
CDA107D3-F78C-4353-B983-32AC7B3EFF47,27/04/2021,61.28,05/05/2021
013B6A1F-E208-47D8-B60B-3FB897F06FA9,28/04/2021,42.38,06/05/2021
91F3317B-E75A-40AB-95AD-8845A47F02BF,29/04/2021,49.92,07/05/2021
C965273D-3066-4B51-A935-7BDE9378ED3B,30/04/2021,54.56,10/05/2021
6A86CDCA-F23C-4AEC-B327-EAA05237002D,05/05/2021,53.73,11/05/2021
282BAEC4-E5FF-4402-8F3B-0214A099BDD7,06/05/2021,50.84,12/05/2021
B40F257F-FC70-43EE-917A-08ADF6B35EB5,07/05/2021,30.45,13/05/2021
54EBD80B-C1F1-4F0F-A864-0C2E8366A86C,10/05/2021,71.87,14/05/2021
85B042FD-229C-46D9-8B7F-1E599363830E,11/05/2021,44.37,17/05/2021
6AE38E70-48C7-445D-B674-92616C40631B,12/05/2021,55.61,18/05/2021
2FA5A3A8-EF50-4105-8038-7A5B8CB810CB,13/05/2021,52.49,19/05/2021
9CCAE9BD-EF9A-4915-B02F-E14071BB2756,14/05/2021,49.8,20/05/2021
92738950-F9D2-496E-83F0-3F4117512A21,17/05/2021,36.61,21/05/2021
B7060FD2-1A12-48EE-B9DC-56DCE5C20A39,18/05/2021,35.71,24/05/2021
34766037-1556-47D4-BDF6-71D05C3A7321,19/05/2021,32.83,25/05/2021
0A9F6886-5D7B-4E1E-BB82-374AB22DD1BF,20/05/2021,53.97,27/05/2021
DDEC3043-C8CE-4FD0-8175-EE7B96C3EA95,21/05/2021,49.96,28/05/2021
610D6667-15B6-472A-A90B-6BE269D4D3EA,24/05/2021,42.1,31/05/2021
4BA3A92A-60C4-4FD8-9C24-0792CF142057,25/05/2021,73.78,01/06/2021
F698C61C-676F-4A49-9952-5686EB84E53D,27/05/2021,60.87,02/06/2021
29703B21-AC99-426D-AD43-2DCF9C497408,28/05/2021,36.81,04/06/2021
853D6CD7-30A5-4C86-9434-CD0FAD7440AD,31/05/2021,45.17,07/06/2021
1F462EF3-21DE-46F5-AF49-D36A51093FE9,01/06/2021,53.89,08/06/2021
782D2DF7-D31D-4E39-889D-CC2487F3384F,02/06/2021,49.54,09/06/2021
19FF59EB-EBD7-4598-A79B-B6E1BB976353,04/06/2021,48.43,10/06/2021
595A9455-FCB3-4889-B9C3-EA89001D1230,07/06/2021,46.23,11/06/2021
C91FD3BB-F30B-4B53-AF37-C72896458FB7,08/06/2021,45.3,14/06/2021
E8412F5C-2DFE-42F4-B337-79D0175E816B,09/06/2021,78.69,15/06/2021
90FB9AB2-931A-4737-B1E1-AA6E4502C118,10/06/2021,55.74,16/06/2021
2B5B2B47-2A52-48A4-9BE6-51405A61B1B0,11/06/2021,32.66,17/06/2021
78F16575-FF1C-40D5-BB77-7BA235C4CDB7,14/06/2021,73.21,18/06/2021
93173D32-FA15-43DD-9BE1-D799A33C5367,15/06/2021,27.48,21/06/2021
E0717EC2-2725-4C48-8D1C-3840E0B7DB72,16/06/2021,81.95,22/06/2021
B6CE4876-C372-47E3-927D-31A9B5ADBA13,17/06/2021,23.08,23/06/2021
C6320D0F-3638-4D55-8AC9-F0D036867F55,18/06/2021,34.61,24/06/2021
D237909B-3A29-416D-9B19-9ED485668A23,21/06/2021,48.23,25/06/2021
AB639F35-8329-4F3B-B74E-139284313EA2,22/06/2021,58.06,28/06/2021
0FD8F8FB-1D5F-4EEA-8385-9DCAD96E90B7,23/06/2021,42.59,29/06/2021
9188051D-D088-401F-8108-0C504DF088F2,24/06/2021,41.54,30/06/2021
85CDC290-5045-4148-A65A-DDB523C1D2BD,25/06/2021,51.21,01/07/2021
5056E387-4F9B-442E-8620-D1E3DB09A8AF,28/06/2021,44.82,02/07/2021
492CEB44-6FAD-47ED-BFD5-556ABA658855,29/06/2021,62.32,05/07/2021
7C919564-E063-49B9-A48B-A8D646DF7F7E,30/06/2021,30.05,06/07/2021
F509A5AA-E612-4423-8846-10C9C4C7FCFC,01/07/2021,69.98,07/07/2021
B9AABAD7-8214-450B-B6B7-29FBCF890728,02/07/2021,37.93,08/07/2021
181439F8-DB2D-4AA8-8F00-C51E0694EA8C,05/07/2021,73.84,09/07/2021
FD523A6C-E600-4C0A-9766-527463131939,06/07/2021,45.45,12/07/2021
A7AA79B9-639B-4273-AA4A-35C7357C9470,07/07/2021,29.35,13/07/2021
6386BA3F-F262-4BAD-A5E3-9F55E5A5A397,08/07/2021,59.12,14/07/2021
CE45D3C4-688E-4A3A-9051-1075282051F3,09/07/2021,48.22,15/07/2021
F6E39C98-2256-450E-B4F6-86ED4314E194,12/07/2021,24.93,16/07/2021
576EB713-6138-491A-B837-B064E9A962A9,13/07/2021,77.97,19/07/2021
8F870685-A63A-486C-971A-CC3040CEE1A4,14/07/2021,29.08,20/07/2021
E3468EB8-AC03-43B7-A07F-5E2C905A9C73,15/07/2021,67.91,21/07/2021
F87D07D2-4323-4B5F-A8C8-AFC71EB4B5BA,16/07/2021,56.14,22/07/2021
125B3921-4994-4EF3-8369-7250309ED546,19/07/2021,85.29,23/07/2021
3117E92F-F3DB-479B-8B51-30E72D7A884F,20/07/2021,61.38,27/07/2021
C82573AC-7265-4D19-AF4C-0A79AC63DA28,21/07/2021,55.55,29/07/2021
5FA9002D-C9B2-4400-A202-55645493552C,22/07/2021,33.33,30/07/2021
877FB202-4F8E-44EF-83DB-9233A97F7E31,23/07/2021,72.41,02/08/2021
9A1A064B-A08D-4FA1-9CE5-C04CD1F46DCD,27/07/2021,27.27,03/08/2021
E848DF18-1A6E-4068-A135-B3A459E73085,29/07/2021,45.54,04/08/2021
A94E25A2-4F7A-4C40-9190-32B6B58EA1E5,30/07/2021,64.68,05/08/2021
7CC0797D-6CE9-45C6-9557-A73ABFCDD6D0,02/08/2021,55.88,06/08/2021
953B11DF-5734-4533-8918-993B84C2C802,03/08/2021,71.57,09/08/2021
2F5DAEDF-8452-4AD8-94D0-8EA94544FA4E,04/08/2021,59.59,10/08/2021
53BCA715-EDE4-4674-AD8C-33F144781312,05/08/2021,25.24,11/08/2021
CDF240AF-0C08-4B15-B861-E104226CE8D1,06/08/2021,51.26,13/08/2021
B7D15A6D-BC6D-4FE1-B31A-054E45164D8D,09/08/2021,59.58,16/08/2021
86205FAC-E981-41DB-BC9F-E870D0F7A3C0,10/08/2021,63.57,17/08/2021
EBF7034A-1B98-4C50-A110-42669C74E3D3,11/08/2021,51.59,18/08/2021
E1F48851-7E1C-49E6-A592-0BA6EC91793D,13/08/2021,46.9,19/08/2021
18BDC106-26B7-4DCE-86F4-3758D9553210,16/08/2021,53.28,20/08/2021
2B21F990-E582-4B90-BA4B-3679400C0015,17/08/2021,63.71,23/08/2021
7F1898C0-668B-4BA8-BA9E-E12E3716C8B8,18/08/2021,14.68,24/08/2021
